Waktu,id,Username,Text;
"2021-06-14 23:53:36,1404587860276105216,Tri hadi bariyanto,""b'RT @KAI121: Bangun pagi bukanlah kewajiban, tapi sebuah keharusan. Keharusan mempersiapkan diri untuk menjemput rezeki.\n\nSelamat pagi, #Sah\xe2\x80\xa6'""";
"2021-06-14 23:50:08,1404586988422930435,Kereta Api Indonesia,""b'Bangun pagi bukanlah kewajiban, tapi sebuah keharusan. Keharusan mempersiapkan diri untuk menjemput rezeki.\n\nSelama\xe2\x80\xa6 https://t.co/79MxJQgTHk'""";
"2021-06-14 19:00:04,1404513988528861184,Agustin Peranginangin,""b'RT @Kemenparekraf: Yuk, sukseskan usahamu dengan sertifikasi #CHSE \xf0\x9f\x98\x89\n\n#InDOnesiaCARE\n#BangkitBersamaKemenparekraf\n#WonderfulIndonesia https\xe2\x80\xa6'""";
"2021-06-14 17:25:11,1404490111161569282,opa omponk,""b'Kampanyekan Wonderful Ride Kemenparekraf 2021, Sandi Didukung Komunitas Motor Bangkitkan """"Pariwisata Indonesia""""\n\nKa\xe2\x80\xa6 https://t.co/RC6pU1yojH'""";
"2021-06-14 17:18:39,1404488469531926532,Aris Apriyadi King,""b'diberikan sudah memenuhi protokol kebersihan, kesehatan, keselamatan, dan kelestarian lingkungan.\n.\xe2\x80\xa6 https://t.co/TzHLA65oe4'""";
2021-06-14 16:06:08,1404470217258934273,Aris Apriyadi King,b'Kemilau Pesawaran \nWisata Pantai Cinta Dewi Mandapa \xe2\x9b\xb1\xef\xb8\x8f\xf0\x9f\x8f\x9d\xef\xb8\x8f\n.\n.\n\xf0\x9f\x93\x8cGebang Teluk Pandan Pesawaran Lampung.\n.\n\xf0\x9f\x93\xb8 Repost\xe2\x80\xa6 https://t.co/jm8zXx5yzW';
2021-06-14 14:34:25,1404447135202897925,Pariwisata & Ekonomi Kreatif,b'Untuk Info Lebih Lanjut :\n081281981996 Endra (WhatsApp Only)\n08977791417 Selly (Whatsapp Only) \n\n*Syarat dan Ketent\xe2\x80\xa6 https://t.co/ehilyAQaeD';
2021-06-14 14:08:08,1404440522219921408,Yuk Jelajah,b'Sabana Gunung Merbabu...\n\xf0\x9f\x93\xb8 https://t.co/zBbGPngh6z / Jamal Mahfudz\n#merbabu #pendakiindonesia #pendakigunung\xe2\x80\xa6 https://t.co/FDVO57xBdx';
2021-06-14 13:40:22,1404433536560467968,GenPI Jogja,b'Warung ini menjadi sangat terkenal seantero Nusantara karena pernah direview oleh Pak Bondan dan diliput oleh telev\xe2\x80\xa6 https://t.co/rlH46DYUf3';
2021-06-14 12:47:16,1404420172908138497,ExplorePurbalingga,b'Mimin Jadi Pengin Nyobain Renang Di Situ Sepertinya Asik View Hijaunya Kota Purbalingga\xf0\x9f\x98\x8dReposted from @azizfadli\n\xf0\x9f\x93\x8dB\xe2\x80\xa6 https://t.co/NZUPPXc5r8';
"2021-06-14 11:54:14,1404406825814949893,Aina,""b'Gunungkidul adalah kepingan surga diselatan pesisir pulau Jawa, potensi pariwisata dan budaya di Gunungkidul. \nAyo\xe2\x80\xa6 https://t.co/QwPOGacPGA'""";
2021-06-14 11:51:59,1404406258136862722,Amelia,b'Ayo berwisata di Gunungkidul Miracle of Java. \n#wisatagunungkidul  #pesonaindonesia #wonderfulindonesia\xe2\x80\xa6 https://t.co/eF87QBpi6O';
2021-06-14 11:38:18,1404402816580407299,Delima Lima,b'Ayo berwisata di Gunungkidul Miracle of Java. #diindonesiaaja \n\n@kemenparekraf.ri  @pesonaid_travel @indtravel\xe2\x80\xa6 https://t.co/JRaOx5tmRG';
"2021-06-14 10:38:04,1404387656620855296,Pariwisata & Ekonomi Kreatif,""b'Yuk, sukseskan usahamu dengan sertifikasi #CHSE \xf0\x9f\x98\x89\n\n#InDOnesiaCARE\n#BangkitBersamaKemenparekraf\n#WonderfulIndonesia https://t.co/ZS7G7AlVGM'""";
2021-06-14 08:45:10,1404359245517049868,Deyus,b'RT @KAI121: Pancaran fajar di pagi hari adalah pancaran semangat. Semangat baru di hari yang baru. Sambutlah pagi dengan senyuman dan suasa\xe2\x80\xa6';
2021-06-14 08:35:41,1404356858966548480,Novri Hargita Kusuma,b'RT @KAI121: Pancaran fajar di pagi hari adalah pancaran semangat. Semangat baru di hari yang baru. Sambutlah pagi dengan senyuman dan suasa\xe2\x80\xa6';
2021-06-14 07:59:14,1404347686757691396,Pariwisata & Ekonomi Kreatif,b'Bagi seluruh pendaftar harap untuk menunggu informasi lebih lanjut melalui kanal media sosial @foodstartupid\n\nStay\xe2\x80\xa6 https://t.co/y69j6vTTcb';
"2021-06-14 07:40:34,1404342989531467779,Eka boedi,""b'Setelah 15 thn yg lalu, dan skr bisa kemari lagi. Telaga Madirda\n#WonderfulIndonesia \n#elfastrans https://t.co/QvYWyrMP1R'""";
"2021-06-14 06:54:34,1404331412833013762,KaumTabu,""b'@tribunnews Wisata bahari indo dpt jd primadona dunia, jk dikelola dgn baik #WonderfulIndonesia'""";
"2021-06-14 06:04:32,1404318820345384960,Generasi Pesona Indonesia Official,""b'RT @genpi_jogja: Keseruan puncak perayaan Festival Teluk Jailolo 2021. """"The Harmony of the Spice Island""""\n\n@Kemenparekraf @sandiuno\n@GenpiIn\xe2\x80\xa6'""";
2021-06-14 05:03:39,1404303498943074308,martrie viola,b'RT @KAI121: Pancaran fajar di pagi hari adalah pancaran semangat. Semangat baru di hari yang baru. Sambutlah pagi dengan senyuman dan suasa\xe2\x80\xa6';
"2021-06-14 04:07:54,1404289468006236164,Aat maning,""b'RT @Kemenparekraf: Jadi, buat kalian yang punya bisnis game langsung daftarkan diri di: https://t.co/YYneRI1MLP \n\nPaling lambat hingga 30 J\xe2\x80\xa6'""";
"2021-06-14 04:07:33,1404289379426701316,💝💖💙💜❣️🏆Maliaaa 💝💖💙💜❣️🏆,""b'RT @Kemenparekraf: Jadi, buat kalian yang punya bisnis game langsung daftarkan diri di: https://t.co/YYneRI1MLP \n\nPaling lambat hingga 30 J\xe2\x80\xa6'""";
2021-06-14 03:01:44,1404272815520444420,Made Dav,b'RT @KAI121: Pancaran fajar di pagi hari adalah pancaran semangat. Semangat baru di hari yang baru. Sambutlah pagi dengan senyuman dan suasa\xe2\x80\xa6';
2021-06-14 02:41:07,1404267629183848449,slwaaaie,b'@DayakSuroboyo @eg_nrs Bangga dengan Indonesia karena kerukunan serta gotong royong masih berlaku \nWalau \nKadang di\xe2\x80\xa6 https://t.co/VdHkVSQbBT';
2021-06-14 02:30:18,1404264906384318466,Mchael,b'RT @KAI121: Pancaran fajar di pagi hari adalah pancaran semangat. Semangat baru di hari yang baru. Sambutlah pagi dengan senyuman dan suasa\xe2\x80\xa6';
"2021-06-14 02:24:41,1404263493323296769,Anandiwan Prawira Z,""b'RT @KAI121: Jangan pernah berhenti percaya pada harapan, karena keajaiban terjadi di setiap hari.\n\nSelamat pagi, #SahabatKAI\n\n#WonderfulInd\xe2\x80\xa6'""";
2021-06-14 02:14:52,1404261022261673987,Kang Misuh,b'RT @KAI121: Pancaran fajar di pagi hari adalah pancaran semangat. Semangat baru di hari yang baru. Sambutlah pagi dengan senyuman dan suasa\xe2\x80\xa6';
2021-06-14 01:42:10,1404252793523740679,Sonny RS 🇲🇨,b'RT @KAI121: Pancaran fajar di pagi hari adalah pancaran semangat. Semangat baru di hari yang baru. Sambutlah pagi dengan senyuman dan suasa\xe2\x80\xa6';
2021-06-14 01:41:48,1404252701450379266,Tonis Afrianto,b'RT @KAI121: Pancaran fajar di pagi hari adalah pancaran semangat. Semangat baru di hari yang baru. Sambutlah pagi dengan senyuman dan suasa\xe2\x80\xa6';
2021-06-14 01:12:55,1404245432239149060,Dyah Shinta K.,b'RT @KAI121: Pancaran fajar di pagi hari adalah pancaran semangat. Semangat baru di hari yang baru. Sambutlah pagi dengan senyuman dan suasa\xe2\x80\xa6';
2021-06-14 01:04:48,1404243390078750723,•𝓦𝓲𝓴𝓪,b'RT @KAI121: Pancaran fajar di pagi hari adalah pancaran semangat. Semangat baru di hari yang baru. Sambutlah pagi dengan senyuman dan suasa\xe2\x80\xa6';
2021-06-14 00:55:28,1404241042958782465,𝕸𝖆𝖗𝖌𝖎𝖆𝖙𝖒𝖆𝖓,b'#selamatpagi  Indonesia... \nBersyukur kita hidup di negeri yg kaya akan segalanya ini\n#WonderfulIndonesia\n\nhttps://t.co/Iq1rpPanSe';
2021-06-14 00:55:17,1404240997387685893,No Name to R,b'RT @KAI121: Pancaran fajar di pagi hari adalah pancaran semangat. Semangat baru di hari yang baru. Sambutlah pagi dengan senyuman dan suasa\xe2\x80\xa6';
2021-06-14 00:42:21,1404237739571118083,Mukhorobin Azis Ryan,b'RT @KAI121: Pancaran fajar di pagi hari adalah pancaran semangat. Semangat baru di hari yang baru. Sambutlah pagi dengan senyuman dan suasa\xe2\x80\xa6';
2021-06-14 00:30:06,1404234659865767939,Merza Gamal,b'Terus Semangat!!!\nTetap Semangat\xe2\x80\xa6\nSalam Jelajah Nusantara Kakek #merzagamal #wonderfulindonesia #instatravelingram\xe2\x80\xa6 https://t.co/GpAXojWbcv';
2021-06-14 00:15:47,1404231054383226882,Jalur5 Community,b'RT @KAI121: Pancaran fajar di pagi hari adalah pancaran semangat. Semangat baru di hari yang baru. Sambutlah pagi dengan senyuman dan suasa\xe2\x80\xa6';
2021-06-14 00:06:51,1404228805770711042,D H A N I,b'RT @KAI121: Pancaran fajar di pagi hari adalah pancaran semangat. Semangat baru di hari yang baru. Sambutlah pagi dengan senyuman dan suasa\xe2\x80\xa6';
2021-06-14 00:05:54,1404228566603108354,Aluqman_bj,b'RT @KAI121: Pancaran fajar di pagi hari adalah pancaran semangat. Semangat baru di hari yang baru. Sambutlah pagi dengan senyuman dan suasa\xe2\x80\xa6';
2021-06-14 00:03:59,1404228086736908294,Ainun Nisa,b'RT @KAI121: Pancaran fajar di pagi hari adalah pancaran semangat. Semangat baru di hari yang baru. Sambutlah pagi dengan senyuman dan suasa\xe2\x80\xa6';
2021-06-13 23:58:10,1404226622052462594,Derian Dwi Santoso,b'RT @KAI121: Pancaran fajar di pagi hari adalah pancaran semangat. Semangat baru di hari yang baru. Sambutlah pagi dengan senyuman dan suasa\xe2\x80\xa6';
2021-06-13 23:57:47,1404226523071094785,JAMSE_AW86,b'Bambangan\n#mancingmania  #matapancing #matakail  #kakapmerah #kakap #bambangan #laut #palumara #ikanbakar\xe2\x80\xa6 https://t.co/d1vyxPmdOu';
2021-06-13 23:55:41,1404225998556520448,Kereta Api Indonesia,b'Pancaran fajar di pagi hari adalah pancaran semangat. Semangat baru di hari yang baru. Sambutlah pagi dengan senyum\xe2\x80\xa6 https://t.co/Z35SRSiLZe';
"2021-06-13 22:44:59,1404208205794709505,Nrwi (media komju official),""b'RT @KAI121: Jangan pernah berhenti percaya pada harapan, karena keajaiban terjadi di setiap hari.\n\nSelamat pagi, #SahabatKAI\n\n#WonderfulInd\xe2\x80\xa6'""";
2021-06-13 16:41:10,1404116645174415360,Konservasi Tourism,b'RT @pesonaid_travel: Sapaan mentari pagi terlihat lebih dramatis jika disaksikan melalui hamparan persawahan dan perkebunan berlatar-belaka\xe2\x80\xa6';
2021-06-13 15:17:41,1404095637826723840,Melisa Utomo,b'Kayak musuhan fotonya \xf0\x9f\x98\x82\n\n#Bali #indonesia #wonderfulindonesia #pandawabeach #friends #akhirnyacuti @ Pandawa Beach\xe2\x80\xa6 https://t.co/Q4WdK9A5fe';
"2021-06-13 14:13:43,1404079539798646784,Nona Pattihahuan,""b'Bersyukur punya mereka \xf0\x9f\xa5\xb0\n\nThankyou papa, kami ud di ajak kesini \xf0\x9f\x99\x8f\xe2\x9d\xa4\n.\n.\n#familytime #wonderfulindonesia #bali\xe2\x80\xa6 https://t.co/ai7dAaR5Hz'""";
"2021-06-13 13:43:41,1404071979737444353,raphael ezha,""b'RT @KAI121: Jangan pernah berhenti percaya pada harapan, karena keajaiban terjadi di setiap hari.\n\nSelamat pagi, #SahabatKAI\n\n#WonderfulInd\xe2\x80\xa6'""";
2021-06-13 13:36:48,1404070248043585538,Kiki Firmansyah,b'@DayakSuroboyo @MercyZheng @eg_nrs Bangga dengan Indonesia karena kerukunan serta gotong royong masih berlaku \nWala\xe2\x80\xa6 https://t.co/G9Da19o3Md';
2021-06-13 13:28:52,1404068253949825026,Kang_Abikyu,b'@DayakSuroboyo @eg_nrs Bangga dengan Indonesia karena kerukunan serta gotong royong masih berlaku \nWalau \nKadang di\xe2\x80\xa6 https://t.co/cBzcxHuonV';
"2021-06-13 13:17:58,1404065511088984065,Merza Gamal,""b'Suatu Senja di Banyuwangi\xe2\x80\xa6\nKakek #merzagamal #banyuwangi #wonderfulindonesia #instamemories @ Pantai Pulau Merah, B\xe2\x80\xa6 https://t.co/NFhKmRrfEJ'""";
"2021-06-13 13:17:11,1404065312367005706,Aris Apriyadi King,""b'@_kemilaupesawaran \nPesona Bumi Andan Jejama \xf0\x9f\xa5\xb0\n.\nSeberapa seringpun anda berpetualang, selalu ada hal menakjubkan y\xe2\x80\xa6 https://t.co/ZoBcjKxr2g'""";
"2021-06-13 12:27:04,1404052698555510786,Lugas,""b'RT @KAI121: Jangan pernah berhenti percaya pada harapan, karena keajaiban terjadi di setiap hari.\n\nSelamat pagi, #SahabatKAI\n\n#WonderfulInd\xe2\x80\xa6'""";
"2021-06-13 12:26:23,1404052527868309509,S Budi,""b'RT @KAI121: Apa yang terjadi di pagi hari, akan menentukan apa yang akan terjadi di sepanjang hari. Bukalah pagi dengan penuh semangat, aga\xe2\x80\xa6'""";
"2021-06-13 12:25:55,1404052413086986241,S Budi,""b'RT @KAI121: Syukuri akan nikmat-Nya. Beraktivitas pagi ini dengan penuh semangat, untuk menemukan kebaikan di dalamnya.\n\nSelamat pagi, #Sah\xe2\x80\xa6'""";
"2021-06-13 12:21:53,1404051396756787201,Adria Sukma Jayana,""b'RT @KAI121: Jangan pernah berhenti percaya pada harapan, karena keajaiban terjadi di setiap hari.\n\nSelamat pagi, #SahabatKAI\n\n#WonderfulInd\xe2\x80\xa6'""";
"2021-06-13 12:06:30,1404047526685151233,Aesyfa,""b'RT @Kemenparekraf: Ada yang mau nambahin, Sob?\n\n#BanggaBuatanIndonesia\n#DiIndonesiaAja\n#WonderfulIndonesia'""";
"2021-06-13 12:04:20,1404046981190742023,Pariwisata & Ekonomi Kreatif,""b'Ada yang mau nambahin, Sob?\n\n#BanggaBuatanIndonesia\n#DiIndonesiaAja\n#WonderfulIndonesia'""";
"2021-06-13 11:37:40,1404040269633363970,Resa Wahyuni,""b'@Kemenparekraf 1E, 2C, 3D, 4A, 5B - Kepulauan Raja Ampat, Papua Barat.\n\n#SaatnyaRekreasi\n#InDOnesiaCARE\xe2\x80\xa6 https://t.co/yD1XpgHtA0'""";
"2021-06-13 11:37:34,1404040244895223809,Resa Wahyuni,""b'@Kemenparekraf 1E, 2C, 3D, 4A, 5B - Kepulauan Raja Ampat, Papua Barat.\n\n#SaatnyaRekreasi\n#InDOnesiaCARE\xe2\x80\xa6 https://t.co/uQLKyOfaSy'""";
"2021-06-13 11:37:30,1404040225416904705,Resa Wahyuni,""b'@Kemenparekraf 1E, 2C, 3D, 4A, 5B - Kepulauan Raja Ampat, Papua Barat.\n\n#SaatnyaRekreasi\n#InDOnesiaCARE\xe2\x80\xa6 https://t.co/M9pCwiLJpK'""";
"2021-06-13 11:37:25,1404040206001393667,Resa Wahyuni,""b'@Kemenparekraf 1E, 2C, 3D, 4A, 5B - Kepulauan Raja Ampat, Papua Barat.\n\n#SaatnyaRekreasi\n#InDOnesiaCARE\xe2\x80\xa6 https://t.co/zO6zPKiiV1'""";
"2021-06-13 11:37:15,1404040163211157507,Resa Wahyuni,""b'@Kemenparekraf 1E, 2C, 3D, 4A, 5B - Kepulauan Raja Ampat, Papua Barat.\n\n#SaatnyaRekreasi\n#InDOnesiaCARE\xe2\x80\xa6 https://t.co/saoTmO2DmH'""";
"2021-06-13 11:37:10,1404040144462573570,Resa Wahyuni,""b'@Kemenparekraf 1E, 2C, 3D, 4A, 5B - Kepulauan Raja Ampat, Papua Barat.\n\n#SaatnyaRekreasi\n#InDOnesiaCARE\xe2\x80\xa6 https://t.co/5f8Pbv741c'""";
"2021-06-13 11:37:06,1404040125621833730,Resa Wahyuni,""b'@Kemenparekraf 1E, 2C, 3D, 4A, 5B - Kepulauan Raja Ampat, Papua Barat.\n\n#SaatnyaRekreasi\n#InDOnesiaCARE\xe2\x80\xa6 https://t.co/lryRcmDmYV'""";
"2021-06-13 11:37:01,1404040106613174275,Resa Wahyuni,""b'@Kemenparekraf 1E, 2C, 3D, 4A, 5B - Kepulauan Raja Ampat, Papua Barat.\n\n#SaatnyaRekreasi\n#InDOnesiaCARE\xe2\x80\xa6 https://t.co/dCAn7xQlxI'""";
"2021-06-13 11:36:57,1404040087453585415,Resa Wahyuni,""b'@Kemenparekraf 1E, 2C, 3D, 4A, 5B - Kepulauan Raja Ampat, Papua Barat.\n\n#SaatnyaRekreasi\n#InDOnesiaCARE\xe2\x80\xa6 https://t.co/MzTnpWo24Z'""";
"2021-06-13 11:36:52,1404040068289875970,Resa Wahyuni,""b'@Kemenparekraf 1E, 2C, 3D, 4A, 5B - Kepulauan Raja Ampat, Papua Barat.\n\n#SaatnyaRekreasi\n#InDOnesiaCARE\xe2\x80\xa6 https://t.co/qG6YG8rinc'""";
"2021-06-13 11:35:56,1404039830766424069,Resa Wahyuni,""b'@Kemenparekraf 1E, 2C, 3D, 4A, 5B - Kepulauan Raja Ampat, Papua Barat.\n\n#SaatnyaRekreasi\n#InDOnesiaCARE\xe2\x80\xa6 https://t.co/A2NbnlklnH'""";
"2021-06-13 11:35:48,1404039797417463808,Resa Wahyuni,""b'@Kemenparekraf 1E, 2C, 3D, 4A, 5B - Kepulauan Raja Ampat, Papua Barat.\n\n#SaatnyaRekreasi\n#InDOnesiaCARE\xe2\x80\xa6 https://t.co/f78ciEHso8'""";
"2021-06-13 11:35:42,1404039774558580739,Resa Wahyuni,""b'@Kemenparekraf 1E, 2C, 3D, 4A, 5B - Kepulauan Raja Ampat, Papua Barat.\n\n#SaatnyaRekreasi\n#InDOnesiaCARE\xe2\x80\xa6 https://t.co/FhIxYPdFvr'""";
"2021-06-13 11:35:38,1404039755612909578,Resa Wahyuni,""b'@Kemenparekraf 1E, 2C, 3D, 4A, 5B - Kepulauan Raja Ampat, Papua Barat.\n\n#SaatnyaRekreasi\n#InDOnesiaCARE\xe2\x80\xa6 https://t.co/VJ8SIAcAw7'""";
"2021-06-13 11:35:33,1404039736306536453,Resa Wahyuni,""b'@Kemenparekraf 1E, 2C, 3D, 4A, 5B - Kepulauan Raja Ampat, Papua Barat.\n\n#SaatnyaRekreasi\n#InDOnesiaCARE\xe2\x80\xa6 https://t.co/30F4D5lNZd'""";
"2021-06-13 11:35:27,1404039712663228429,Resa Wahyuni,""b'@Kemenparekraf 1E, 2C, 3D, 4A, 5B - Kepulauan Raja Ampat, Papua Barat.\n\n#SaatnyaRekreasi\n#InDOnesiaCARE\xe2\x80\xa6 https://t.co/A91yITX1o1'""";
"2021-06-13 11:35:23,1404039693973393410,Resa Wahyuni,""b'@Kemenparekraf 1E, 2C, 3D, 4A, 5B - Kepulauan Raja Ampat, Papua Barat.\n\n#SaatnyaRekreasi\n#InDOnesiaCARE\xe2\x80\xa6 https://t.co/9ke20zG6Sw'""";
"2021-06-13 11:35:18,1404039674994118664,Resa Wahyuni,""b'@Kemenparekraf 1E, 2C, 3D, 4A, 5B - Kepulauan Raja Ampat, Papua Barat.\n\n#SaatnyaRekreasi\n#InDOnesiaCARE\xe2\x80\xa6 https://t.co/90KFw7KndO'""";
"2021-06-13 11:35:14,1404039655704514564,Resa Wahyuni,""b'@Kemenparekraf 1E, 2C, 3D, 4A, 5B - Kepulauan Raja Ampat, Papua Barat.\n\n#SaatnyaRekreasi\n#InDOnesiaCARE\xe2\x80\xa6 https://t.co/KlMacgl2K6'""";
"2021-06-13 11:35:05,1404039618442371078,Resa Wahyuni,""b'@Kemenparekraf 1E, 2C, 3D, 4A, 5B - Kepulauan Raja Ampat, Papua Barat.\n\n#SaatnyaRekreasi\n#InDOnesiaCARE\xe2\x80\xa6 https://t.co/HttlycNOo4'""";
"2021-06-13 11:35:03,1404039611362406405,Eko Prihartono/Satriya Mudha,""b'RT @Kemenparekraf: Jadi, buat kalian yang punya bisnis game langsung daftarkan diri di: https://t.co/YYneRI1MLP \n\nPaling lambat hingga 30 J\xe2\x80\xa6'""";
"2021-06-13 11:33:55,1404039326397124610,Pariwisata & Ekonomi Kreatif,""b'Jadi, buat kalian yang punya bisnis game langsung daftarkan diri di: https://t.co/YYneRI1MLP \n\nPaling lambat hingga\xe2\x80\xa6 https://t.co/QUrpi1q9lp'""";
2021-06-13 10:15:40,1404019630973227013,Lugas,b'RT @cepe_cilacap: KA Kutojaya Selatan dengan background rumah sakit agisna Sidareja\n\n #keretaapi @KAI121  #keretaapiindonesia #kutojayasela\xe2\x80\xa6';
"2021-06-13 09:46:48,1404012369760509954,Nelissa Lenjau,""b'Jika kita memiliki keinginan yang kuat dari dalam hati, maka seluruh alam semesta akan bahu membahu mewujudkannya.\xe2\x80\xa6 https://t.co/UuaBqxy7Ch'""";
2021-06-13 09:45:55,1404012145889529860,Mas Fadly,b'RT @cepe_cilacap: KA Kutojaya Selatan dengan background rumah sakit agisna Sidareja\n\n #keretaapi @KAI121  #keretaapiindonesia #kutojayasela\xe2\x80\xa6';
"2021-06-13 09:22:04,1404006142343143425,Y L-JV 🌹🍎,""b'RT @KAI121: Jangan pernah berhenti percaya pada harapan, karena keajaiban terjadi di setiap hari.\n\nSelamat pagi, #SahabatKAI\n\n#WonderfulInd\xe2\x80\xa6'""";
"2021-06-13 08:51:35,1403998470843764743,GenPI Jogja,""b'Keseruan puncak perayaan Festival Teluk Jailolo 2021. """"The Harmony of the Spice Island""""\n\n@Kemenparekraf @sandiuno\xe2\x80\xa6 https://t.co/TnBnxmHPoI'""";
"2021-06-13 06:56:30,1403969510881697795,Bayu,""b'@Kemenparekraf Jawabanya adalah: \n\n1 E\n2 C\n3 D\n4 A\n5 B\n\nKepulauan Raja Ampat, Provinsi Papua Barat\n\n#SobatParekraf\xe2\x80\xa6 https://t.co/LIhVOhO2C4'""";
"2021-06-13 06:56:20,1403969467919396864,Bayu,""b'@Kemenparekraf Jawabanya adalah: \n\n1 E\n2 C\n3 D\n4 A\n5 B\n\nKepulauan Raja Ampat, Provinsi Papua Barat\n\n#SobatParekraf\xe2\x80\xa6 https://t.co/uYTkHvKpAp'""";
"2021-06-13 05:44:47,1403951462355324934,Pariwisata & Ekonomi Kreatif,""b'#SobatParekraf tertarik ke sini? \xf0\x9f\x98\x8b \n\nYuk, selalu terapkan prokes dengan tetap memakai masker, mencuci tangan, dan m\xe2\x80\xa6 https://t.co/i4GS3fFqrc'""";
2021-06-13 05:21:19,1403945555265351683,Juragan Combro,b'RT @pesonaid_travel: Sapaan mentari pagi terlihat lebih dramatis jika disaksikan melalui hamparan persawahan dan perkebunan berlatar-belaka\xe2\x80\xa6';
"2021-06-13 04:23:08,1403930912740368388,Baskara Nabla Putra,""b'RT @KAI121: Jangan pernah berhenti percaya pada harapan, karena keajaiban terjadi di setiap hari.\n\nSelamat pagi, #SahabatKAI\n\n#WonderfulInd\xe2\x80\xa6'""";
"2021-06-13 03:57:15,1403924401641299969,Novri Hargita Kusuma,""b'RT @KAI121: Jangan pernah berhenti percaya pada harapan, karena keajaiban terjadi di setiap hari.\n\nSelamat pagi, #SahabatKAI\n\n#WonderfulInd\xe2\x80\xa6'""";
"2021-06-13 02:54:45,1403908672930017280,ExplorePurbalingga,""b'Pratin Van Java , sebuah desa di kota purbalingga jawa tengah dengan suasana asri pedesaan di tambah view gunung sl\xe2\x80\xa6 https://t.co/qOWIT5dIRY'""";
"2021-06-13 01:12:10,1403882855332147201,chatime milk tea,""b'RT @KAI121: Jangan pernah berhenti percaya pada harapan, karena keajaiban terjadi di setiap hari.\n\nSelamat pagi, #SahabatKAI\n\n#WonderfulInd\xe2\x80\xa6'""";
"2021-06-13 00:54:33,1403878425056595969,D H A N I,""b'RT @KAI121: Jangan pernah berhenti percaya pada harapan, karena keajaiban terjadi di setiap hari.\n\nSelamat pagi, #SahabatKAI\n\n#WonderfulInd\xe2\x80\xa6'""";
"2021-06-13 00:45:51,1403876232358371328,•𝓦𝓲𝓴𝓪,""b'RT @KAI121: Jangan pernah berhenti percaya pada harapan, karena keajaiban terjadi di setiap hari.\n\nSelamat pagi, #SahabatKAI\n\n#WonderfulInd\xe2\x80\xa6'""";
"2021-06-13 00:29:04,1403872008379588611,Candra K,""b'RT @KAI121: Jangan pernah berhenti percaya pada harapan, karena keajaiban terjadi di setiap hari.\n\nSelamat pagi, #SahabatKAI\n\n#WonderfulInd\xe2\x80\xa6'""";
"2021-06-13 00:23:07,1403870512216903683,Bontot Komar,""b'RT @KAI121: Jangan pernah berhenti percaya pada harapan, karena keajaiban terjadi di setiap hari.\n\nSelamat pagi, #SahabatKAI\n\n#WonderfulInd\xe2\x80\xa6'""";
"2021-06-13 00:16:02,1403868727964160000,Made Dav,""b'RT @KAI121: Jangan pernah berhenti percaya pada harapan, karena keajaiban terjadi di setiap hari.\n\nSelamat pagi, #SahabatKAI\n\n#WonderfulInd\xe2\x80\xa6'""";
"2021-06-12 23:53:56,1403863169836077058,Kereta Api Indonesia,""b'Jangan pernah berhenti percaya pada harapan, karena keajaiban terjadi di setiap hari.\n\nSelamat pagi, #SahabatKAI\xe2\x80\xa6 https://t.co/N9Aqd493U3'""";
"2021-06-12 18:36:03,1403783172098166787,❤️‍🔥𝐉𝐚𝐜𝐤𝐢𝐞 🦧🏝 #basedLGBT🏳️‍🌈,""b'RT @KAI121: Jangan menunggu keajaiban dunia untuk memulai pagi. Bangun dan bergegaslah, karena hari ini juga milik Anda.\n\nSelamat pagi, #Sa\xe2\x80\xa6'""";
"2021-06-12 17:27:21,1403765880970911749,si Ahli Muda,""b'@Kemenparekraf \n#WonderfulIndonesia  \nangg Jbtan gantung cuma 1 M , pemda anda dimana ? https://t.co/a1yjfzzuaI'""";
2021-06-12 17:13:07,1403762300960448514,si Ahli Muda,b'Tambang macam ini melanggar pasal 33 UUD45 dan merusak bumi Indonesia\n#WonderfulIndonesia https://t.co/c8Wrx4Klf5';
"2021-06-12 16:50:10,1403756522815954948,𝓝𝔂. 𝓕𝓲𝓽𝓻𝓲 𝓘𝓼𝓵𝓪𝓶𝓲 𝓕𝓪𝓷𝓭𝓻𝓲𝓼,""b'RT @fandrishanew: Batik menjadi salah satu warisan budaya yang berkembang dan termasyur di Indonesia. Sebagai bagian dari budaya.Yuk, menge\xe2\x80\xa6'""";
2021-06-12 15:57:46,1403743336956059653,annewidyadewonty,b'#alwayshappy #enjoylife #visitbali #wonderfulindonesia #diindonesiaaja #anakpantay @ Bali https://t.co/qzYIwGPqZ8';
"2021-06-12 15:38:35,1403738509601427457,Sigit Witjaksono,""b'RT @pesonaid_travel: Sobat Pesona, setelah tau fakta-faktanya, jadi makin pengen nggak sih kerja dari Bali? Yakin, nggak tergoda?  #DiIndon\xe2\x80\xa6'""";
2021-06-12 15:36:23,1403737954070061061,Sigit Witjaksono,b'RT @pesonaid_travel: Sapaan mentari pagi terlihat lebih dramatis jika disaksikan melalui hamparan persawahan dan perkebunan berlatar-belaka\xe2\x80\xa6';
2021-06-12 15:07:09,1403730599853002764,Generasi Yeremia הבאנו שלום עליכם,b'RT @pesonaid_travel: Sapaan mentari pagi terlihat lebih dramatis jika disaksikan melalui hamparan persawahan dan perkebunan berlatar-belaka\xe2\x80\xa6';
